date,tavg,tmin,tmax,prcp,snow,wspd,pres,year,month,day,season,breeding_season,temp_range,extreme_high,extreme_low,rain_day,strong_wind,GDD
2020-01-29,-0.3,-3.3,8.0,0.0,0.0,6.3,1025.9,2020,1,29,Winter,0,11.3,0,1,0,0,0.0
2020-01-30,-1.1,-9.0,8.4,0.0,0.0,5.9,1025.5,2020,1,30,Winter,0,17.4,0,1,0,0,0.0
2020-01-31,2.3,-9.0,10.0,0.0,0.0,6.7,1023.2,2020,1,31,Winter,0,19.0,0,1,0,0,0.0
2020-02-03,-2.6,-11.0,3.6,0.0,0.0,8.8,1028.4,2020,2,3,Spring,0,14.6,0,1,0,0,0.0
2020-02-04,-4.1,-8.0,3.6,0.0,0.0,11.8,1029.9,2020,2,4,Spring,0,11.6,0,1,0,1,0.0
2020-02-09,-0.5,-8.0,9.0,0.0,0.0,4.3,1024.3,2020,2,9,Spring,0,17.0,0,1,0,0,0.0
2020-02-10,1.8,-5.0,12.7,0.0,0.0,5.1,1019.0,2020,2,10,Spring,0,17.7,0,1,0,0,0.0
2020-02-11,2.1,-4.2,12.7,0.0,0.0,4.5,1018.5,2020,2,11,Spring,0,16.9,0,1,0,0,0.0
2020-02-12,2.8,-4.0,12.0,0.0,0.0,4.4,1014.7,2020,2,12,Spring,0,16.0,0,1,0,0,0.0
2020-02-19,2.8,-3.0,10.2,0.0,0.0,6.7,1026.0,2020,2,19,Spring,0,13.2,0,1,0,0,0.0
2020-02-20,1.3,-3.0,8.0,0.0,0.0,5.1,1030.4,2020,2,20,Spring,0,11.0,0,1,0,0,0.0
2020-02-21,4.4,-2.0,11.0,0.0,0.0,10.3,1027.3,2020,2,21,Spring,0,13.0,0,1,0,1,0.0
2020-02-22,3.4,-1.0,10.0,0.0,0.0,14.0,1029.9,2020,2,22,Spring,0,11.0,0,1,0,1,0.0
2020-02-23,3.2,-4.0,10.3,0.0,0.0,4.8,1021.6,2020,2,23,Spring,0,14.3,0,1,0,0,0.0
2020-02-24,5.9,-1.4,10.3,0.0,0.0,6.4,1019.5,2020,2,24,Spring,0,11.700000000000001,0,1,0,0,0.9000000000000004
2020-02-25,6.1,3.0,10.0,0.0,0.0,7.4,1023.1,2020,2,25,Spring,0,7.0,0,0,0,0,1.0999999999999996
2020-02-26,4.2,1.0,9.9,0.0,0.0,9.2,1031.6,2020,2,26,Spring,0,8.9,0,0,0,0,0.0
2020-02-27,2.3,0.0,8.5,0.0,0.0,10.5,1030.7,2020,2,27,Spring,0,8.5,0,1,0,1,0.0
2020-02-28,3.9,-2.7,9.0,0.0,0.0,5.4,1019.5,2020,2,28,Spring,0,11.7,0,1,0,0,0.0
2020-03-01,2.9,-1.0,11.0,0.0,0.0,11.7,1024.6,2020,3,1,Spring,1,12.0,0,1,0,1,0.0
2020-03-04,1.1,-7.0,8.1,0.0,0.0,10.9,1031.4,2020,3,4,Spring,1,15.1,0,1,0,1,0.0
2020-03-05,2.8,-3.1,9.3,0.0,0.0,10.0,1023.5,2020,3,5,Spring,1,12.4,0,1,0,1,0.0
2020-03-07,8.9,1.1,15.6,0.0,0.0,10.3,1016.2,2020,3,7,Spring,1,14.5,0,0,0,1,3.9000000000000004
2020-03-10,4.2,-3.0,11.7,0.0,0.0,12.9,1019.0,2020,3,10,Spring,1,14.7,0,1,0,1,0.0
2020-03-11,6.5,-1.9,16.5,0.0,0.0,5.5,1014.1,2020,3,11,Spring,1,18.4,0,1,0,0,1.5
2020-03-12,8.4,0.0,16.5,0.0,0.0,13.0,1017.9,2020,3,12,Spring,1,16.5,0,1,0,1,3.4000000000000004
2020-03-13,5.8,-3.0,14.3,0.0,0.0,12.6,1027.2,2020,3,13,Spring,1,17.3,0,1,0,1,0.7999999999999998
2020-03-14,8.8,-0.3,16.2,0.0,0.0,12.5,1017.3,2020,3,14,Spring,1,16.5,0,1,0,1,3.8000000000000007
2020-03-15,9.0,2.0,18.3,0.0,0.0,10.5,1018.1,2020,3,15,Spring,1,16.3,0,0,0,1,4.0
2020-03-16,4.9,-3.0,18.3,0.0,0.0,5.6,1020.3,2020,3,16,Spring,1,21.3,0,1,0,0,0.0
2020-03-17,12.8,0.8,23.3,0.0,0.0,7.5,1013.4,2020,3,17,Spring,1,22.5,0,0,0,0,7.800000000000001
2020-03-18,13.4,4.4,26.2,0.0,0.0,16.1,1004.5,2020,3,18,Spring,1,21.799999999999997,0,0,0,1,8.4
2020-03-20,16.1,6.0,25.0,0.0,0.0,8.1,1005.5,2020,3,20,Spring,1,19.0,0,0,0,0,11.100000000000001
2020-03-21,11.2,9.1,24.1,0.0,0.0,11.5,1012.6,2020,3,21,Spring,1,15.000000000000002,0,0,0,1,6.199999999999999
2020-03-22,12.2,2.2,22.0,0.0,0.0,9.4,1017.6,2020,3,22,Spring,1,19.8,0,0,0,0,7.199999999999999
2020-03-23,12.7,4.0,22.3,0.0,0.0,9.4,1019.1,2020,3,23,Spring,1,18.3,0,0,0,0,7.699999999999999
2020-03-24,13.7,6.3,22.3,0.0,0.0,7.0,1016.4,2020,3,24,Spring,1,16.0,0,0,0,0,8.7
2020-03-25,15.8,10.0,21.1,0.0,0.0,7.6,1010.3,2020,3,25,Spring,1,11.100000000000001,0,0,0,0,10.8
2020-03-28,7.4,-1.1,14.2,0.0,0.0,8.8,1026.1,2020,3,28,Spring,1,15.299999999999999,0,1,0,0,2.4000000000000004
2020-03-29,9.9,-1.0,17.0,0.0,0.0,8.5,1019.1,2020,3,29,Spring,1,18.0,0,1,0,0,4.9
2020-03-30,12.5,6.3,18.0,0.0,0.0,8.0,1016.5,2020,3,30,Spring,1,11.7,0,0,0,0,7.5
2020-03-31,13.6,8.2,19.2,0.0,0.0,10.1,1016.6,2020,3,31,Spring,1,11.0,0,0,0,1,8.6
2020-04-01,10.0,9.0,19.2,0.0,0.0,13.0,1025.2,2020,4,1,Spring,1,10.2,0,0,0,1,5.0
2020-04-02,12.9,1.7,21.2,0.0,0.0,10.5,1022.4,2020,4,2,Spring,1,19.5,0,0,0,1,7.9
2020-04-03,18.7,3.7,25.1,0.0,0.0,9.2,1020.0,2020,4,3,Spring,1,21.400000000000002,0,0,0,0,13.7
2020-04-04,11.7,9.6,25.5,0.0,0.0,14.8,1027.2,2020,4,4,Spring,1,15.9,0,0,0,1,6.699999999999999
2020-04-05,11.9,3.9,18.6,0.0,0.0,7.6,1025.3,2020,4,5,Spring,1,14.700000000000001,0,0,0,0,6.9
2020-04-06,15.8,7.0,24.0,0.0,0.0,7.4,1016.9,2020,4,6,Spring,1,17.0,0,0,0,0,10.8
2020-04-07,11.9,9.0,23.6,0.0,0.0,10.5,1019.1,2020,4,7,Spring,1,14.600000000000001,0,0,0,1,6.9
2020-04-09,9.9,3.8,15.4,0.0,0.0,8.7,1026.3,2020,4,9,Spring,1,11.600000000000001,0,0,0,0,4.9
2020-04-10,11.6,3.8,18.0,0.0,0.0,6.4,1028.2,2020,4,10,Spring,1,14.2,0,0,0,0,6.6
2020-04-11,15.7,4.0,24.0,0.0,0.0,10.2,1022.8,2020,4,11,Spring,1,20.0,0,0,0,1,10.7
2020-04-12,16.1,9.0,27.0,0.0,0.0,10.2,1019.2,2020,4,12,Spring,1,18.0,0,0,0,1,11.100000000000001
2020-04-13,16.3,4.0,27.1,0.0,0.0,6.9,1016.7,2020,4,13,Spring,1,23.1,0,0,0,0,11.3
2020-04-14,18.9,8.9,27.1,0.0,0.0,8.1,1010.4,2020,4,14,Spring,1,18.200000000000003,0,0,0,0,13.899999999999999
2020-04-16,14.1,10.0,24.5,0.0,0.0,14.8,1007.9,2020,4,16,Spring,1,14.5,0,0,0,1,9.1
2020-04-17,15.0,10.0,21.0,0.0,0.0,12.9,1014.5,2020,4,17,Spring,1,11.0,0,0,0,1,10.0
2020-04-18,17.6,8.7,22.0,0.0,0.0,7.0,1017.9,2020,4,18,Spring,1,13.3,0,0,0,0,12.600000000000001
2020-04-23,13.9,7.1,20.0,0.0,0.0,17.4,1021.1,2020,4,23,Spring,1,12.9,0,0,0,1,8.9
2020-04-24,22.1,7.1,30.0,0.0,0.0,18.5,1006.5,2020,4,24,Spring,1,22.9,1,0,0,1,17.1
2020-04-25,14.7,12.0,30.0,0.0,0.0,14.6,1014.0,2020,4,25,Spring,1,18.0,1,0,0,1,9.7
2020-04-26,14.9,4.0,22.0,0.0,0.0,8.1,1018.4,2020,4,26,Spring,1,18.0,0,0,0,0,9.9
2020-04-27,15.9,4.0,25.0,0.0,0.0,7.8,1020.4,2020,4,27,Spring,1,21.0,0,0,0,0,10.9
2020-04-28,21.4,9.2,29.0,0.0,0.0,8.6,1012.3,2020,4,28,Spring,1,19.8,0,0,0,0,16.4
2020-04-29,20.9,12.0,29.1,0.0,0.0,9.0,1007.4,2020,4,29,Spring,1,17.1,0,0,0,0,15.899999999999999
2020-04-30,24.7,13.8,33.0,0.0,0.0,7.2,1004.6,2020,4,30,Spring,1,19.2,1,0,0,0,19.7
2020-05-01,27.1,17.5,34.1,0.0,0.0,8.9,1002.0,2020,5,1,Summer,1,16.6,1,0,0,0,22.1
2020-05-02,25.5,21.0,34.1,0.0,0.0,12.9,1001.4,2020,5,2,Summer,1,13.100000000000001,1,0,0,1,20.5
2020-05-03,20.6,15.8,32.1,0.0,0.0,9.6,1005.6,2020,5,3,Summer,1,16.3,1,0,0,0,15.600000000000001
2020-05-04,14.4,12.0,25.5,0.0,0.0,10.8,1015.5,2020,5,4,Summer,1,13.5,0,0,0,1,9.4
2020-05-05,18.7,12.1,25.0,0.0,0.0,8.7,1010.5,2020,5,5,Summer,1,12.9,0,0,0,0,13.7
2020-05-06,20.3,14.5,25.4,0.0,0.0,8.1,1013.4,2020,5,6,Summer,1,10.899999999999999,0,0,0,0,15.3
2020-05-09,15.9,10.3,21.0,0.0,0.0,6.2,1008.2,2020,5,9,Summer,1,10.7,0,0,0,0,10.9
2020-05-10,20.8,10.8,26.0,0.0,0.0,17.1,1009.8,2020,5,10,Summer,1,15.2,0,0,0,1,15.8
2020-05-12,19.2,14.7,28.0,0.0,0.0,15.2,1008.1,2020,5,12,Summer,1,13.3,0,0,0,1,14.2
2020-05-13,24.1,11.9,31.0,0.0,0.0,8.7,1007.6,2020,5,13,Summer,1,19.1,1,0,0,0,19.1
2020-05-14,23.8,17.7,31.0,0.0,0.0,12.3,1003.9,2020,5,14,Summer,1,13.3,1,0,0,1,18.8
2020-05-15,18.5,17.4,30.3,0.0,0.0,10.2,1005.2,2020,5,15,Summer,1,12.900000000000002,1,0,0,1,13.5
2020-05-16,15.3,14.0,22.5,0.0,0.0,7.5,1003.6,2020,5,16,Summer,1,8.5,0,0,0,0,10.3
2020-05-17,15.7,8.0,22.8,0.0,0.0,10.0,1003.8,2020,5,17,Summer,1,14.8,0,0,0,1,10.7
2020-05-18,21.1,12.9,28.0,0.0,0.0,14.4,1003.9,2020,5,18,Summer,1,15.1,0,0,0,1,16.1
2020-05-19,23.7,12.8,31.0,0.0,0.0,10.0,1004.6,2020,5,19,Summer,1,18.2,1,0,0,1,18.7
2020-05-24,23.8,14.4,30.0,0.0,0.0,8.2,1010.8,2020,5,24,Summer,1,15.6,1,0,0,0,18.8
2020-05-27,22.5,17.0,30.1,0.0,0.0,11.8,1006.7,2020,5,27,Summer,1,13.100000000000001,1,0,0,1,17.5
2020-05-28,24.9,15.4,33.0,0.0,0.0,9.2,1005.4,2020,5,28,Summer,1,17.6,1,0,0,0,19.9
2020-05-29,23.7,17.0,32.9,0.0,0.0,9.0,1006.9,2020,5,29,Summer,1,15.899999999999999,1,0,0,0,18.7
2020-06-02,24.9,15.8,33.3,0.0,0.0,10.6,1000.5,2020,6,2,Summer,1,17.499999999999996,1,0,0,1,19.9
2020-06-03,27.4,17.0,37.0,0.0,0.0,13.0,997.5,2020,6,3,Summer,1,20.0,1,0,0,1,22.4
2020-06-04,24.9,16.0,36.3,0.0,0.0,12.7,1003.2,2020,6,4,Summer,1,20.299999999999997,1,0,0,1,19.9
2020-06-05,23.6,17.0,32.3,0.0,0.0,10.0,1007.8,2020,6,5,Summer,1,15.299999999999997,1,0,0,1,18.6
2020-06-06,24.7,15.0,31.5,0.0,0.0,8.0,1007.4,2020,6,6,Summer,1,16.5,1,0,0,0,19.7
2020-06-07,28.1,20.0,36.0,0.0,0.0,6.8,1004.6,2020,6,7,Summer,1,16.0,1,0,0,0,23.1
2020-06-08,30.9,21.0,38.0,0.0,0.0,12.9,1006.0,2020,6,8,Summer,1,17.0,1,0,0,1,25.9
2020-06-09,24.7,23.0,37.3,0.0,0.0,8.0,1009.9,2020,6,9,Summer,1,14.299999999999997,1,0,0,0,19.7
2020-06-11,25.2,20.0,33.6,0.0,0.0,9.0,1004.9,2020,6,11,Summer,1,13.600000000000001,1,0,0,0,20.2
2020-06-12,28.0,20.8,34.0,0.0,0.0,8.1,1002.1,2020,6,12,Summer,1,13.2,1,0,0,0,23.0
2020-06-13,27.9,23.0,34.0,0.0,0.0,8.7,1001.4,2020,6,13,Summer,1,11.0,1,0,0,0,22.9
2020-06-14,28.8,21.0,36.0,0.0,0.0,13.6,1007.3,2020,6,14,Summer,1,15.0,1,0,0,1,23.8
2020-06-15,30.1,20.3,38.0,0.0,0.0,8.2,1005.5,2020,6,15,Summer,1,17.7,1,0,0,0,25.1
2020-06-16,29.2,22.0,37.1,0.0,0.0,11.8,1004.4,2020,6,16,Summer,1,15.100000000000001,1,0,0,1,24.2
2020-06-17,26.7,22.0,36.3,0.0,0.0,12.2,1002.2,2020,6,17,Summer,1,14.299999999999997,1,0,0,1,21.7
2020-06-19,28.3,19.1,34.0,0.0,0.0,11.6,1006.3,2020,6,19,Summer,1,14.899999999999999,1,0,0,1,23.3
2020-06-20,29.1,22.4,33.1,0.0,0.0,10.0,1004.1,2020,6,20,Summer,1,10.700000000000003,1,0,0,1,24.1
2020-06-21,30.1,25.0,36.0,0.0,0.0,11.6,1002.2,2020,6,21,Summer,1,11.0,1,0,0,1,25.1
2020-06-22,28.4,25.0,34.9,0.0,0.0,12.8,1003.3,2020,6,22,Summer,1,9.899999999999999,1,0,0,1,23.4
2020-06-23,25.3,22.0,33.5,0.0,0.0,10.2,1003.6,2020,6,23,Summer,1,11.5,1,0,0,1,20.3
2020-06-26,24.1,18.7,29.3,0.0,0.0,5.4,1003.7,2020,6,26,Summer,1,10.600000000000001,0,0,0,0,19.1
2020-06-27,27.8,21.1,33.0,0.0,0.0,6.6,1004.3,2020,6,27,Summer,1,11.899999999999999,1,0,0,0,22.8
2020-06-28,27.6,22.0,32.3,0.0,0.0,7.5,1005.0,2020,6,28,Summer,1,10.299999999999997,1,0,0,0,22.6
2020-06-29,24.4,22.0,30.6,0.0,0.0,5.9,1001.6,2020,6,29,Summer,1,8.600000000000001,1,0,0,0,19.4
2020-06-30,28.3,21.7,35.0,0.0,0.0,7.7,1001.7,2020,6,30,Summer,1,13.3,1,0,0,0,23.3
2020-07-01,27.7,21.0,35.0,0.0,0.0,8.1,1003.1,2020,7,1,Summer,1,14.0,1,0,0,0,22.7
2020-07-03,23.6,21.0,29.1,0.0,0.0,7.6,1009.2,2020,7,3,Summer,1,8.100000000000001,0,0,0,0,18.6
2020-07-04,26.2,20.7,30.0,0.0,0.0,8.3,1004.4,2020,7,4,Summer,1,9.3,1,0,0,0,21.2
2020-07-05,24.9,22.0,33.0,0.0,0.0,6.4,997.9,2020,7,5,Summer,1,11.0,1,0,0,0,19.9
2020-07-07,27.4,20.0,34.0,0.0,0.0,9.3,1005.3,2020,7,7,Summer,1,14.0,1,0,0,0,22.4
2020-07-08,27.6,20.0,34.1,0.0,0.0,8.6,1005.1,2020,7,8,Summer,1,14.100000000000001,1,0,0,0,22.6
2020-07-13,24.6,22.0,31.0,0.0,0.0,5.7,1006.9,2020,7,13,Summer,1,9.0,1,0,0,0,19.6
2020-07-14,27.6,20.0,33.0,0.0,0.0,7.5,1006.1,2020,7,14,Summer,1,13.0,1,0,0,0,22.6
2020-07-15,29.0,21.0,35.0,0.0,0.0,8.0,1003.7,2020,7,15,Summer,1,14.0,1,0,0,0,24.0
2020-07-16,29.7,23.3,34.0,0.0,0.0,9.0,1002.6,2020,7,16,Summer,1,10.7,1,0,0,0,24.7
2020-07-18,23.5,21.0,29.6,0.0,0.0,7.4,1003.8,2020,7,18,Summer,1,8.600000000000001,0,0,0,0,18.5
2020-07-19,25.7,20.0,34.0,0.0,0.0,5.9,1002.6,2020,7,19,Summer,1,14.0,1,0,0,0,20.7
2020-07-20,28.6,21.8,35.0,0.0,0.0,6.1,1004.1,2020,7,20,Summer,1,13.2,1,0,0,0,23.6
2020-07-21,28.3,24.0,34.8,0.0,0.0,9.9,1007.7,2020,7,21,Summer,1,10.799999999999997,1,0,0,0,23.3
2020-07-22,26.7,22.0,34.1,0.0,0.0,7.2,1006.9,2020,7,22,Summer,1,12.100000000000001,1,0,0,0,21.7
2020-07-23,27.9,20.0,33.2,0.0,0.0,6.3,1007.5,2020,7,23,Summer,1,13.200000000000003,1,0,0,0,22.9
2020-07-24,30.9,22.0,38.0,0.0,0.0,8.3,1006.8,2020,7,24,Summer,1,16.0,1,0,0,0,25.9
2020-07-25,29.8,23.1,37.3,0.0,0.0,5.1,1004.3,2020,7,25,Summer,1,14.199999999999996,1,0,0,0,24.8
2020-07-28,23.6,22.0,29.0,0.0,0.0,5.2,1007.0,2020,7,28,Summer,1,7.0,0,0,0,0,18.6
2020-07-29,26.6,21.4,31.8,0.0,0.0,5.1,1008.7,2020,7,29,Summer,1,10.400000000000002,1,0,0,0,21.6
2020-07-30,29.3,23.4,34.4,0.0,0.0,7.2,1008.3,2020,7,30,Summer,1,11.0,1,0,0,0,24.3
2020-08-02,27.4,21.0,34.0,0.0,0.0,8.9,1000.4,2020,8,2,Autumn,0,13.0,1,0,0,0,22.4
2020-08-03,29.2,22.0,37.5,0.0,0.0,8.1,1000.2,2020,8,3,Autumn,0,15.5,1,0,0,0,24.2
2020-08-04,29.8,22.0,37.8,0.0,0.0,5.1,1002.8,2020,8,4,Autumn,0,15.799999999999997,1,0,0,0,24.8
2020-08-06,27.9,23.3,32.0,0.0,0.0,6.6,1006.4,2020,8,6,Autumn,0,8.7,1,0,0,0,22.9
2020-08-07,27.4,24.0,33.2,0.0,0.0,5.9,1004.6,2020,8,7,Autumn,0,9.200000000000003,1,0,0,0,22.4
2020-08-08,27.1,22.6,33.2,0.0,0.0,6.8,1000.1,2020,8,8,Autumn,0,10.600000000000001,1,0,0,0,22.1
2020-08-10,27.2,20.9,33.6,0.0,0.0,7.8,1000.2,2020,8,10,Autumn,0,12.700000000000003,1,0,0,0,22.2
2020-08-11,30.1,24.0,36.0,0.0,0.0,7.0,1004.2,2020,8,11,Autumn,0,12.0,1,0,0,0,25.1
2020-08-14,30.0,24.0,34.0,0.0,0.0,7.2,1000.1,2020,8,14,Autumn,0,10.0,1,0,0,0,25.0
2020-08-17,25.1,23.7,27.3,0.0,0.0,6.9,1007.8,2020,8,17,Autumn,0,3.6000000000000014,0,0,0,0,20.1
2020-08-19,23.1,21.0,26.5,0.0,0.0,6.4,1010.9,2020,8,19,Autumn,0,5.5,0,0,0,0,18.1
2020-08-20,22.6,17.7,27.0,0.0,0.0,5.9,1016.1,2020,8,20,Autumn,0,9.3,0,0,0,0,17.6
2020-08-21,23.3,17.5,29.0,0.0,0.0,6.4,1016.4,2020,8,21,Autumn,0,11.5,0,0,0,0,18.3
2020-08-22,23.7,18.3,28.6,0.0,0.0,7.8,1011.6,2020,8,22,Autumn,0,10.3,0,0,0,0,18.7
2020-08-25,27.6,20.0,35.0,0.0,0.0,5.0,1002.3,2020,8,25,Autumn,0,15.0,1,0,0,0,22.6
2020-08-26,25.6,22.0,34.1,0.0,0.0,5.4,1004.4,2020,8,26,Autumn,0,12.100000000000001,1,0,0,0,20.6
2020-08-27,25.4,22.0,32.2,0.0,0.0,6.4,1000.4,2020,8,27,Autumn,0,10.200000000000003,1,0,0,0,20.4
2020-08-28,26.2,20.5,32.2,0.0,0.0,6.9,1004.5,2020,8,28,Autumn,0,11.700000000000003,1,0,0,0,21.2
2020-08-29,26.4,23.1,30.8,0.0,0.0,6.4,1008.7,2020,8,29,Autumn,0,7.699999999999999,1,0,0,0,21.4
2020-08-30,25.6,24.0,30.5,0.0,0.0,7.4,1010.6,2020,8,30,Autumn,0,6.5,1,0,0,0,20.6
2020-08-31,21.4,20.0,30.5,0.0,0.0,9.2,1010.5,2020,8,31,Autumn,0,10.5,1,0,0,0,16.4
2020-09-02,22.6,18.0,33.5,0.0,0.0,10.0,1009.3,2020,9,2,Autumn,0,15.5,1,0,0,1,17.6
2020-09-03,20.6,16.0,29.0,0.0,0.0,14.1,1007.2,2020,9,3,Autumn,0,13.0,0,0,0,1,15.600000000000001
2020-09-04,22.9,15.6,30.1,0.0,0.0,7.2,1005.7,2020,9,4,Autumn,0,14.500000000000002,1,0,0,0,17.9
2020-09-05,23.8,18.6,31.0,0.0,0.0,6.4,1006.4,2020,9,5,Autumn,0,12.399999999999999,1,0,0,0,18.8
2020-09-06,24.5,20.0,31.0,0.0,0.0,6.0,1008.6,2020,9,6,Autumn,0,11.0,1,0,0,0,19.5
2020-09-07,24.7,19.0,32.0,0.0,0.0,10.6,1006.6,2020,9,7,Autumn,0,13.0,1,0,0,1,19.7
2020-09-08,24.7,18.0,31.4,0.0,0.0,9.8,1009.8,2020,9,8,Autumn,0,13.399999999999999,1,0,0,0,19.7
2020-09-09,24.4,17.0,31.3,0.0,0.0,7.6,1009.6,2020,9,9,Autumn,0,14.3,1,0,0,0,19.4
2020-09-10,20.9,17.0,31.3,0.0,0.0,10.2,1010.0,2020,9,10,Autumn,0,14.3,1,0,0,1,15.899999999999999
2020-09-12,20.9,18.0,26.0,0.0,0.0,8.2,1019.8,2020,9,12,Autumn,0,8.0,0,0,0,0,15.899999999999999
2020-09-13,23.3,17.8,27.0,0.0,0.0,6.9,1017.9,2020,9,13,Autumn,0,9.2,0,0,0,0,18.3
2020-09-14,22.5,19.9,27.5,0.0,0.0,7.2,1014.1,2020,9,14,Autumn,0,7.600000000000001,0,0,0,0,17.5
2020-09-16,22.2,15.0,26.4,0.0,0.0,18.2,1008.3,2020,9,16,Autumn,0,11.399999999999999,0,0,0,1,17.2
2020-09-17,19.5,14.0,28.0,0.0,0.0,14.4,1011.2,2020,9,17,Autumn,0,14.0,0,0,0,1,14.5
2020-09-18,19.3,11.0,28.2,0.0,0.0,9.5,1013.3,2020,9,18,Autumn,0,17.2,0,0,0,0,14.3
2020-09-19,20.6,12.7,29.1,0.0,0.0,6.6,1014.9,2020,9,19,Autumn,0,16.400000000000002,0,0,0,0,15.600000000000001
2020-09-20,20.6,13.0,29.1,0.0,0.0,8.2,1018.2,2020,9,20,Autumn,0,16.1,0,0,0,0,15.600000000000001
2020-09-21,20.4,14.0,26.9,0.0,0.0,6.0,1016.8,2020,9,21,Autumn,0,12.899999999999999,0,0,0,0,15.399999999999999
2020-09-22,20.9,15.0,27.0,0.0,0.0,8.0,1017.9,2020,9,22,Autumn,0,12.0,0,0,0,0,15.899999999999999
2020-09-24,18.0,16.0,24.2,0.0,0.0,4.2,1016.3,2020,9,24,Autumn,0,8.2,0,0,0,0,13.0
2020-09-25,18.8,14.0,26.0,0.0,0.0,5.4,1016.7,2020,9,25,Autumn,0,12.0,0,0,0,0,13.8
2020-09-26,19.2,13.0,26.0,0.0,0.0,6.0,1018.1,2020,9,26,Autumn,0,13.0,0,0,0,0,14.2
2020-09-27,19.7,14.0,27.0,0.0,0.0,5.7,1017.5,2020,9,27,Autumn,0,13.0,0,0,0,0,14.7
2020-10-01,15.7,13.0,20.7,0.0,0.0,7.4,1010.4,2020,10,1,Autumn,0,7.699999999999999,0,0,0,0,10.7
2020-10-02,14.4,10.0,22.0,0.0,0.0,15.2,1015.4,2020,10,2,Autumn,0,12.0,0,0,0,1,9.4
2020-10-03,15.9,8.5,23.0,0.0,0.0,10.4,1015.7,2020,10,3,Autumn,0,14.5,0,0,0,1,10.9
2020-10-05,11.9,7.0,20.0,0.0,0.0,12.0,1023.7,2020,10,5,Autumn,0,13.0,0,0,0,1,6.9
2020-10-06,14.1,6.2,21.0,0.0,0.0,6.1,1022.9,2020,10,6,Autumn,0,14.8,0,0,0,0,9.1
2020-10-07,13.1,8.0,22.2,0.0,0.0,4.2,1024.9,2020,10,7,Autumn,0,14.2,0,0,0,0,8.1
2020-10-08,14.7,8.7,22.2,0.0,0.0,4.8,1026.8,2020,10,8,Autumn,0,13.5,0,0,0,0,9.7
2020-10-09,14.7,11.0,22.0,0.0,0.0,4.5,1022.5,2020,10,9,Autumn,0,11.0,0,0,0,0,9.7
2020-10-10,16.7,11.3,23.2,0.0,0.0,5.8,1019.2,2020,10,10,Autumn,0,11.899999999999999,0,0,0,0,11.7
2020-10-11,12.8,11.0,23.2,0.0,0.0,12.6,1018.2,2020,10,11,Autumn,0,12.2,0,0,0,1,7.800000000000001
2020-10-12,11.0,4.0,19.0,0.0,0.0,7.2,1021.7,2020,10,12,Autumn,0,15.0,0,0,0,0,6.0
2020-10-13,14.9,6.0,22.0,0.0,0.0,10.8,1022.4,2020,10,13,Autumn,0,16.0,0,0,0,1,9.9
2020-10-14,8.2,5.0,21.3,0.0,0.0,6.9,1029.2,2020,10,14,Autumn,0,16.3,0,0,0,0,3.1999999999999993
2020-10-15,13.5,3.7,19.0,0.0,0.0,6.9,1024.9,2020,10,15,Autumn,0,15.3,0,0,0,0,8.5
2020-10-16,12.0,8.8,20.0,0.0,0.0,13.8,1024.8,2020,10,16,Autumn,0,11.2,0,0,0,1,7.0
2020-10-17,12.1,1.0,23.0,0.0,0.0,6.6,1021.8,2020,10,17,Autumn,0,22.0,0,0,0,0,7.1
2020-10-18,11.9,3.0,22.9,0.0,0.0,6.0,1022.3,2020,10,18,Autumn,0,19.9,0,0,0,0,6.9
2020-10-19,12.6,4.0,22.0,0.0,0.0,6.8,1023.5,2020,10,19,Autumn,0,18.0,0,0,0,0,7.6
2020-10-20,12.7,7.2,22.0,0.0,0.0,5.0,1020.4,2020,10,20,Autumn,0,14.8,0,0,0,0,7.699999999999999
2020-10-21,8.9,4.0,17.0,0.0,0.0,15.6,1018.0,2020,10,21,Autumn,0,13.0,0,0,0,1,3.9000000000000004
2020-10-22,10.7,1.0,16.0,0.0,0.0,15.3,1022.0,2020,10,22,Autumn,0,15.0,0,0,0,1,5.699999999999999
2020-10-23,9.6,1.0,18.0,0.0,0.0,8.8,1023.7,2020,10,23,Autumn,0,17.0,0,0,0,0,4.6
2020-10-24,10.8,2.3,20.1,0.0,0.0,6.9,1021.3,2020,10,24,Autumn,0,17.8,0,0,0,0,5.800000000000001
2020-10-25,11.2,4.0,20.1,0.0,0.0,4.5,1018.1,2020,10,25,Autumn,0,16.1,0,0,0,0,6.199999999999999
2020-10-26,14.8,6.0,24.0,0.0,0.0,7.0,1018.6,2020,10,26,Autumn,0,18.0,0,0,0,0,9.8
2020-10-27,9.2,2.0,21.9,0.0,0.0,10.5,1026.0,2020,10,27,Autumn,0,19.9,0,0,0,1,4.199999999999999
2020-10-28,10.1,1.0,21.0,0.0,0.0,6.3,1027.6,2020,10,28,Autumn,0,20.0,0,0,0,0,5.1
2020-10-29,7.8,2.0,19.0,0.0,0.0,4.2,1026.6,2020,10,29,Autumn,0,17.0,0,0,0,0,2.8
2020-10-30,11.4,2.8,19.0,0.0,0.0,6.4,1026.3,2020,10,30,Autumn,0,16.2,0,0,0,0,6.4
2020-10-31,13.3,5.8,19.5,0.0,0.0,10.4,1019.0,2020,10,31,Autumn,0,13.7,0,0,0,1,8.3
2020-11-01,11.7,4.0,19.5,0.0,0.0,13.5,1021.4,2020,11,1,Winter,0,15.5,0,0,0,1,6.699999999999999
