year,month,common_name,species_records,total_records,species_proportion,year_month
2016,5,Asian Brown Flycatcher,3,840,0.0035714285714285713,2016-05-01
2017,5,Asian Brown Flycatcher,19,3200,0.0059375,2017-05-01
2017,8,Asian Brown Flycatcher,9,487,0.018480492813141684,2017-08-01
2017,9,Asian Brown Flycatcher,10,2072,0.004826254826254826,2017-09-01
2017,10,Asian Brown Flycatcher,1,1840,0.0005434782608695652,2017-10-01
2018,4,Asian Brown Flycatcher,1,5773,0.00017322016282695306,2018-04-01
2018,5,Asian Brown Flycatcher,20,6810,0.002936857562408223,2018-05-01
2018,8,Asian Brown Flycatcher,2,1383,0.0014461315979754157,2018-08-01
2018,9,Asian Brown Flycatcher,21,5634,0.003727369542066028,2018-09-01
2018,10,Asian Brown Flycatcher,1,5202,0.00019223375624759708,2018-10-01
2019,5,Asian Brown Flycatcher,29,8255,0.003513022410660206,2019-05-01
2019,8,Asian Brown Flycatcher,11,3693,0.0029786081776333605,2019-08-01
2019,9,Asian Brown Flycatcher,18,5367,0.003353828954723309,2019-09-01
2019,10,Asian Brown Flycatcher,1,3489,0.00028661507595299513,2019-10-01
2020,5,Asian Brown Flycatcher,49,11615,0.004218682737839001,2020-05-01
2020,8,Asian Brown Flycatcher,8,3110,0.002572347266881029,2020-08-01
2020,9,Asian Brown Flycatcher,4,5298,0.0007550018875047187,2020-09-01
2021,5,Asian Brown Flycatcher,53,14389,0.003683369240391966,2021-05-01
2021,8,Asian Brown Flycatcher,7,2998,0.0023348899266177454,2021-08-01
2021,9,Asian Brown Flycatcher,26,5730,0.004537521815008726,2021-09-01
2021,10,Asian Brown Flycatcher,1,6272,0.00015943877551020407,2021-10-01
2022,4,Asian Brown Flycatcher,1,11814,8.464533604198409e-05,2022-04-01
2022,5,Asian Brown Flycatcher,92,22048,0.0041727140783744555,2022-05-01
2022,6,Asian Brown Flycatcher,4,7881,0.0005075498033244512,2022-06-01
2022,8,Asian Brown Flycatcher,25,5652,0.004423213021939137,2022-08-01
2022,9,Asian Brown Flycatcher,19,8430,0.0022538552787663107,2022-09-01
2022,10,Asian Brown Flycatcher,1,12308,8.124796880077999e-05,2022-10-01
2023,5,Asian Brown Flycatcher,73,18898,0.003862842628849614,2023-05-01
2023,6,Asian Brown Flycatcher,5,8031,0.0006225874735400323,2023-06-01
2023,8,Asian Brown Flycatcher,29,6346,0.004569807752915222,2023-08-01
2023,9,Asian Brown Flycatcher,27,13086,0.0020632737276478678,2023-09-01
2023,10,Asian Brown Flycatcher,1,18849,5.305321237200913e-05,2023-10-01
2024,4,Asian Brown Flycatcher,1,18363,5.445733267984534e-05,2024-04-01
2024,5,Asian Brown Flycatcher,87,23813,0.003653466593877294,2024-05-01
2024,8,Asian Brown Flycatcher,35,7835,0.004467134652201659,2024-08-01
2024,9,Asian Brown Flycatcher,11,13465,0.0008169327887114742,2024-09-01
2025,4,Asian Brown Flycatcher,1,21104,4.7384382107657316e-05,2025-04-01
2025,5,Asian Brown Flycatcher,121,30604,0.003953731538360998,2025-05-01
2025,8,Asian Brown Flycatcher,51,8799,0.005796113194681214,2025-08-01
2025,9,Asian Brown Flycatcher,40,16756,0.0023872045834328003,2025-09-01
2025,10,Asian Brown Flycatcher,2,22069,9.062485839865875e-05,2025-10-01
2015,7,Asian Dowitcher,1,291,0.003436426116838488,2015-07-01
2020,8,Asian Dowitcher,11,3110,0.003536977491961415,2020-08-01
2021,5,Asian Dowitcher,6,14389,0.0004169851970255056,2021-05-01
2022,5,Asian Dowitcher,1,22048,4.5355587808418e-05,2022-05-01
2022,8,Asian Dowitcher,3,5652,0.0005307855626326964,2022-08-01
2024,7,Asian Dowitcher,1,5937,0.0001684352366515075,2024-07-01
2016,6,Asian House-Martin,2,761,0.002628120893561104,2016-06-01
2016,8,Asian House-Martin,1,290,0.0034482758620689655,2016-08-01
2017,5,Asian House-Martin,3,3200,0.0009375,2017-05-01
2017,6,Asian House-Martin,3,1272,0.0023584905660377358,2017-06-01
2018,4,Asian House-Martin,2,5773,0.00034644032565390613,2018-04-01
2018,5,Asian House-Martin,1,6810,0.00014684287812041116,2018-05-01
2018,6,Asian House-Martin,5,3311,0.0015101177891875567,2018-06-01
2018,8,Asian House-Martin,1,1383,0.0007230657989877079,2018-08-01
2018,9,Asian House-Martin,3,5634,0.0005324813631522897,2018-09-01
2019,6,Asian House-Martin,6,3659,0.001639792292976223,2019-06-01
2019,7,Asian House-Martin,1,1312,0.0007621951219512195,2019-07-01
2020,4,Asian House-Martin,2,9537,0.0002097095522701059,2020-04-01
2020,5,Asian House-Martin,6,11615,0.0005165733964700818,2020-05-01
2020,6,Asian House-Martin,2,3728,0.000536480686695279,2020-06-01
2020,7,Asian House-Martin,2,2315,0.0008639308855291577,2020-07-01
2020,8,Asian House-Martin,2,3110,0.0006430868167202572,2020-08-01
2021,5,Asian House-Martin,2,14389,0.00013899506567516853,2021-05-01
2021,6,Asian House-Martin,2,3972,0.0005035246727089627,2021-06-01
2021,9,Asian House-Martin,1,5730,0.00017452006980802793,2021-09-01
2021,10,Asian House-Martin,5,6272,0.0007971938775510204,2021-10-01
2022,4,Asian House-Martin,1,11814,8.464533604198409e-05,2022-04-01
2022,5,Asian House-Martin,2,22048,9.0711175616836e-05,2022-05-01
2022,6,Asian House-Martin,7,7881,0.0008882121558177896,2022-06-01
2022,7,Asian House-Martin,5,3138,0.0015933715742511153,2022-07-01
2022,8,Asian House-Martin,3,5652,0.0005307855626326964,2022-08-01
2023,5,Asian House-Martin,3,18898,0.00015874695734998412,2023-05-01
2023,6,Asian House-Martin,7,8031,0.0008716224629560453,2023-06-01
2023,7,Asian House-Martin,4,4096,0.0009765625,2023-07-01
2023,8,Asian House-Martin,5,6346,0.000787897888433659,2023-08-01
2023,9,Asian House-Martin,1,13086,7.641754546843955e-05,2023-09-01
2024,4,Asian House-Martin,2,18363,0.00010891466535969068,2024-04-01
2024,5,Asian House-Martin,4,23813,0.00016797547558056525,2024-05-01
2024,6,Asian House-Martin,1,11494,8.700191404210893e-05,2024-06-01
2024,7,Asian House-Martin,1,5937,0.0001684352366515075,2024-07-01
2024,8,Asian House-Martin,1,7835,0.00012763241863433312,2024-08-01
2024,9,Asian House-Martin,3,13465,0.0002227998514667657,2024-09-01
2025,5,Asian House-Martin,12,30604,0.0003921056071101817,2025-05-01
2025,6,Asian House-Martin,5,14495,0.00034494653328734045,2025-06-01
2025,8,Asian House-Martin,2,8799,0.00022729855665416524,2025-08-01
2025,9,Asian House-Martin,1,16756,5.9680114585820004e-05,2025-09-01
2025,10,Asian House-Martin,1,22069,4.531242919932937e-05,2025-10-01
2015,5,Asian Koel,2,1669,0.0011983223487118035,2015-05-01
2015,6,Asian Koel,3,216,0.013888888888888888,2015-06-01
2016,5,Asian Koel,1,840,0.0011904761904761906,2016-05-01
2017,5,Asian Koel,6,3200,0.001875,2017-05-01
2017,6,Asian Koel,6,1272,0.0047169811320754715,2017-06-01
2017,7,Asian Koel,4,953,0.004197271773347324,2017-07-01
2018,5,Asian Koel,18,6810,0.0026431718061674008,2018-05-01
2018,6,Asian Koel,13,3311,0.003926306251887647,2018-06-01
2018,7,Asian Koel,1,641,0.0015600624024961,2018-07-01
2018,8,Asian Koel,1,1383,0.0007230657989877079,2018-08-01
2019,5,Asian Koel,9,8255,0.0010902483343428226,2019-05-01
2019,6,Asian Koel,29,3659,0.007925662749385078,2019-06-01
2019,7,Asian Koel,6,1312,0.004573170731707317,2019-07-01
2020,5,Asian Koel,27,11615,0.002324580284115368,2020-05-01
2020,6,Asian Koel,23,3728,0.006169527896995708,2020-06-01
2020,7,Asian Koel,7,2315,0.003023758099352052,2020-07-01
2020,8,Asian Koel,3,3110,0.0009646302250803858,2020-08-01
2020,9,Asian Koel,2,5298,0.00037750094375235937,2020-09-01
2021,5,Asian Koel,23,14389,0.001598443255264438,2021-05-01
2021,6,Asian Koel,15,3972,0.0037764350453172208,2021-06-01
2021,7,Asian Koel,5,2391,0.002091175240485153,2021-07-01
2022,5,Asian Koel,60,22048,0.00272133526850508,2022-05-01
2022,6,Asian Koel,47,7881,0.005963710189062302,2022-06-01
2022,7,Asian Koel,10,3138,0.0031867431485022306,2022-07-01
2022,8,Asian Koel,1,5652,0.00017692852087756547,2022-08-01
2023,5,Asian Koel,61,18898,0.003227854799449677,2023-05-01
2023,6,Asian Koel,38,8031,0.004731664798904246,2023-06-01
2023,7,Asian Koel,11,4096,0.002685546875,2023-07-01
2023,8,Asian Koel,3,6346,0.0004727387330601954,2023-08-01
2024,5,Asian Koel,58,23813,0.002435644395918196,2024-05-01
2024,6,Asian Koel,71,11494,0.006177135896989734,2024-06-01
2024,7,Asian Koel,21,5937,0.0035371399696816574,2024-07-01
2024,8,Asian Koel,1,7835,0.00012763241863433312,2024-08-01
2025,4,Asian Koel,2,21104,9.476876421531463e-05,2025-04-01
2025,5,Asian Koel,73,30604,0.002385309109920272,2025-05-01
2025,6,Asian Koel,100,14495,0.006898930665746809,2025-06-01
2025,7,Asian Koel,14,6365,0.002199528672427337,2025-07-01
2025,8,Asian Koel,1,8799,0.00011364927832708262,2025-08-01
2025,9,Asian Koel,3,16756,0.00017904034375746002,2025-09-01
2015,1,Asian Rosy-Finch,1,301,0.0033222591362126247,2015-01-01
2015,3,Asian Rosy-Finch,2,514,0.0038910505836575876,2015-03-01
2015,10,Asian Rosy-Finch,1,870,0.0011494252873563218,2015-10-01
2016,12,Asian Rosy-Finch,2,912,0.0021929824561403508,2016-12-01
2017,2,Asian Rosy-Finch,1,648,0.0015432098765432098,2017-02-01
2019,2,Asian Rosy-Finch,2,2282,0.0008764241893076249,2019-02-01
2019,11,Asian Rosy-Finch,8,4883,0.0016383370878558263,2019-11-01
2020,12,Asian Rosy-Finch,2,3629,0.0005511160099200882,2020-12-01
2023,1,Asian Rosy-Finch,7,6663,0.00105057781779979,2023-01-01
2023,12,Asian Rosy-Finch,2,13728,0.0001456876456876457,2023-12-01
2024,2,Asian Rosy-Finch,2,12284,0.00016281341582546403,2024-02-01
2025,1,Asian Rosy-Finch,1,14083,7.100759781296599e-05,2025-01-01
2025,11,Asian Rosy-Finch,13,16076,0.0008086588703657626,2025-11-01
2025,12,Asian Rosy-Finch,22,15537,0.0014159747699040999,2025-12-01
2026,1,Asian Rosy-Finch,9,21492,0.0004187604690117253,2026-01-01
2015,2,Asian Short-toed Lark,1,132,0.007575757575757576,2015-02-01
2015,3,Asian Short-toed Lark,2,514,0.0038910505836575876,2015-03-01
2015,4,Asian Short-toed Lark,2,699,0.002861230329041488,2015-04-01
2015,5,Asian Short-toed Lark,3,1669,0.0017974835230677051,2015-05-01
2015,10,Asian Short-toed Lark,2,870,0.0022988505747126436,2015-10-01
2016,1,Asian Short-toed Lark,1,642,0.001557632398753894,2016-01-01
2016,2,Asian Short-toed Lark,1,506,0.001976284584980237,2016-02-01
2016,4,Asian Short-toed Lark,1,864,0.0011574074074074073,2016-04-01
2017,5,Asian Short-toed Lark,1,3200,0.0003125,2017-05-01
2017,9,Asian Short-toed Lark,8,2072,0.003861003861003861,2017-09-01
2018,2,Asian Short-toed Lark,1,2190,0.00045662100456621003,2018-02-01
2018,3,Asian Short-toed Lark,1,3936,0.00025406504065040653,2018-03-01
2018,4,Asian Short-toed Lark,10,5773,0.0017322016282695306,2018-04-01
2018,5,Asian Short-toed Lark,3,6810,0.0004405286343612335,2018-05-01
2018,9,Asian Short-toed Lark,6,5634,0.0010649627263045794,2018-09-01
2018,10,Asian Short-toed Lark,7,5202,0.0013456362937331796,2018-10-01
2018,11,Asian Short-toed Lark,3,3323,0.0009027986758952753,2018-11-01
2019,3,Asian Short-toed Lark,1,4127,0.000242306760358614,2019-03-01
2019,4,Asian Short-toed Lark,15,5673,0.0026441036488630354,2019-04-01
2019,5,Asian Short-toed Lark,3,8255,0.0003634161114476075,2019-05-01
2019,10,Asian Short-toed Lark,7,3489,0.002006305531670966,2019-10-01
2019,11,Asian Short-toed Lark,2,4883,0.00040958427196395656,2019-11-01
2020,1,Asian Short-toed Lark,3,4742,0.0006326444538169548,2020-01-01
2020,3,Asian Short-toed Lark,6,7526,0.0007972362476747276,2020-03-01
2020,4,Asian Short-toed Lark,6,9537,0.0006291286568103177,2020-04-01
2020,5,Asian Short-toed Lark,2,11615,0.00017219113215669393,2020-05-01
2020,10,Asian Short-toed Lark,5,4748,0.0010530749789385003,2020-10-01
2020,12,Asian Short-toed Lark,8,3629,0.002204464039680353,2020-12-01
2021,1,Asian Short-toed Lark,3,4944,0.0006067961165048543,2021-01-01
2021,2,Asian Short-toed Lark,5,5931,0.0008430281571404484,2021-02-01
2021,3,Asian Short-toed Lark,4,10348,0.00038654812524159255,2021-03-01
2021,4,Asian Short-toed Lark,5,7777,0.0006429214350006429,2021-04-01
2021,5,Asian Short-toed Lark,4,14389,0.00027799013135033706,2021-05-01
2021,10,Asian Short-toed Lark,1,6272,0.00015943877551020407,2021-10-01
2021,12,Asian Short-toed Lark,2,4499,0.0004445432318292954,2021-12-01
2022,3,Asian Short-toed Lark,1,10581,9.450902561194594e-05,2022-03-01
2022,4,Asian Short-toed Lark,10,11814,0.0008464533604198408,2022-04-01
2022,5,Asian Short-toed Lark,4,22048,0.000181422351233672,2022-05-01
2022,10,Asian Short-toed Lark,10,12308,0.0008124796880077998,2022-10-01
2022,11,Asian Short-toed Lark,6,7010,0.0008559201141226819,2022-11-01
2022,12,Asian Short-toed Lark,1,3973,0.0002516989680342311,2022-12-01
2023,1,Asian Short-toed Lark,1,6663,0.00015008254539996998,2023-01-01
2023,3,Asian Short-toed Lark,7,9481,0.0007383187427486552,2023-03-01
2023,4,Asian Short-toed Lark,6,11896,0.0005043712172158709,2023-04-01
2023,10,Asian Short-toed Lark,48,18849,0.002546554193856438,2023-10-01
2023,11,Asian Short-toed Lark,5,16117,0.00031023143264875596,2023-11-01
2023,12,Asian Short-toed Lark,6,13728,0.00043706293706293706,2023-12-01
2024,1,Asian Short-toed Lark,4,13896,0.0002878526194588371,2024-01-01
2024,2,Asian Short-toed Lark,2,12284,0.00016281341582546403,2024-02-01
2024,3,Asian Short-toed Lark,25,21536,0.0011608469539375929,2024-03-01
2024,4,Asian Short-toed Lark,3,18363,0.00016337199803953602,2024-04-01
2024,9,Asian Short-toed Lark,1,13465,7.426661715558857e-05,2024-09-01
2024,10,Asian Short-toed Lark,10,14424,0.0006932889628397116,2024-10-01
2025,3,Asian Short-toed Lark,3,22675,0.00013230429988974642,2025-03-01
2025,4,Asian Short-toed Lark,2,21104,9.476876421531463e-05,2025-04-01
2025,5,Asian Short-toed Lark,6,30604,0.00019605280355509085,2025-05-01
2025,10,Asian Short-toed Lark,9,22069,0.00040781186279396437,2025-10-01
2025,11,Asian Short-toed Lark,1,16076,6.220452848967405e-05,2025-11-01
2026,2,Asian Short-toed Lark,3,13019,0.00023043244488824027,2026-02-01
2026,3,Asian Short-toed Lark,11,24793,0.0004436736175533417,2026-03-01
2026,4,Asian Short-toed Lark,3,24568,0.00012211006186909801,2026-04-01
2015,4,Asian Stubtail,1,699,0.001430615164520744,2015-04-01
2015,5,Asian Stubtail,2,1669,0.0011983223487118035,2015-05-01
2016,4,Asian Stubtail,4,864,0.004629629629629629,2016-04-01
2016,5,Asian Stubtail,2,840,0.002380952380952381,2016-05-01
2016,6,Asian Stubtail,2,761,0.002628120893561104,2016-06-01
2017,5,Asian Stubtail,2,3200,0.000625,2017-05-01
2018,5,Asian Stubtail,8,6810,0.0011747430249632893,2018-05-01
2018,6,Asian Stubtail,11,3311,0.0033222591362126247,2018-06-01
2019,5,Asian Stubtail,24,8255,0.00290732889158086,2019-05-01
2019,6,Asian Stubtail,37,3659,0.010112052473353375,2019-06-01
2019,7,Asian Stubtail,7,1312,0.005335365853658537,2019-07-01
2019,8,Asian Stubtail,4,3693,0.001083130246412131,2019-08-01
2019,9,Asian Stubtail,3,5367,0.0005589714924538849,2019-09-01
2019,10,Asian Stubtail,4,3489,0.0011464603038119805,2019-10-01
2020,4,Asian Stubtail,4,9537,0.0004194191045402118,2020-04-01
2020,5,Asian Stubtail,27,11615,0.002324580284115368,2020-05-01
2020,6,Asian Stubtail,29,3728,0.007778969957081545,2020-06-01
2020,7,Asian Stubtail,8,2315,0.0034557235421166306,2020-07-01
2020,8,Asian Stubtail,5,3110,0.001607717041800643,2020-08-01
2020,9,Asian Stubtail,2,5298,0.00037750094375235937,2020-09-01
2021,5,Asian Stubtail,22,14389,0.0015289457224268539,2021-05-01
2021,6,Asian Stubtail,16,3972,0.004028197381671702,2021-06-01
2021,7,Asian Stubtail,3,2391,0.0012547051442910915,2021-07-01
2021,10,Asian Stubtail,1,6272,0.00015943877551020407,2021-10-01
2022,5,Asian Stubtail,21,22048,0.000952467343976778,2022-05-01
2022,6,Asian Stubtail,36,7881,0.004567948229920061,2022-06-01
2022,7,Asian Stubtail,12,3138,0.0038240917782026767,2022-07-01
2022,9,Asian Stubtail,2,8430,0.00023724792408066428,2022-09-01
2023,5,Asian Stubtail,29,18898,0.0015345539210498466,2023-05-01
2023,6,Asian Stubtail,34,8031,0.0042335948200722204,2023-06-01
2023,7,Asian Stubtail,1,4096,0.000244140625,2023-07-01
2023,9,Asian Stubtail,3,13086,0.00022925263640531865,2023-09-01
2024,4,Asian Stubtail,10,18363,0.0005445733267984534,2024-04-01
2024,5,Asian Stubtail,25,23813,0.0010498467223785328,2024-05-01
2024,6,Asian Stubtail,30,11494,0.0026100574212632676,2024-06-01
2024,7,Asian Stubtail,6,5937,0.001010611419909045,2024-07-01
2025,4,Asian Stubtail,1,21104,4.7384382107657316e-05,2025-04-01
2025,5,Asian Stubtail,65,30604,0.0021239053718468174,2025-05-01
2025,6,Asian Stubtail,37,14495,0.0025526043463263196,2025-06-01
2025,7,Asian Stubtail,1,6365,0.00015710919088766692,2025-07-01
2025,9,Asian Stubtail,4,16756,0.00023872045834328001,2025-09-01
2026,4,Asian Stubtail,1,24568,4.070335395636601e-05,2026-04-01
2015,10,Aythya sp.,1,870,0.0011494252873563218,2015-10-01
2018,11,Aythya sp.,3,3323,0.0009027986758952753,2018-11-01
2024,8,Aythya sp.,1,7835,0.00012763241863433312,2024-08-01
2025,4,Aythya sp.,1,21104,4.7384382107657316e-05,2025-04-01
2026,3,Aythya sp.,1,24793,4.033396523212197e-05,2026-03-01
2015,3,Baer's Pochard,3,514,0.005836575875486381,2015-03-01
2015,10,Baer's Pochard,2,870,0.0022988505747126436,2015-10-01
2015,11,Baer's Pochard,3,834,0.0035971223021582736,2015-11-01
2016,10,Baer's Pochard,9,2033,0.004426955238563699,2016-10-01
2016,11,Baer's Pochard,12,1521,0.007889546351084813,2016-11-01
2017,3,Baer's Pochard,1,1737,0.0005757052389176742,2017-03-01
2017,7,Baer's Pochard,1,953,0.001049317943336831,2017-07-01
2017,11,Baer's Pochard,10,1142,0.008756567425569177,2017-11-01
2018,3,Baer's Pochard,2,3936,0.0005081300813008131,2018-03-01
2018,4,Baer's Pochard,1,5773,0.00017322016282695306,2018-04-01
2018,6,Baer's Pochard,4,3311,0.0012080942313500453,2018-06-01
2018,8,Baer's Pochard,1,1383,0.0007230657989877079,2018-08-01
2018,9,Baer's Pochard,19,5634,0.0033723819666311677,2018-09-01
2018,10,Baer's Pochard,21,5202,0.004036908881199538,2018-10-01
2018,11,Baer's Pochard,14,3323,0.004213060487511285,2018-11-01
2019,3,Baer's Pochard,1,4127,0.000242306760358614,2019-03-01
2019,4,Baer's Pochard,2,5673,0.00035254715318173806,2019-04-01
2019,8,Baer's Pochard,6,3693,0.0016246953696181965,2019-08-01
2019,9,Baer's Pochard,6,5367,0.0011179429849077697,2019-09-01
2019,11,Baer's Pochard,6,4883,0.0012287528158918697,2019-11-01
2019,12,Baer's Pochard,1,2651,0.0003772161448509996,2019-12-01
2020,1,Baer's Pochard,2,4742,0.00042176296921130323,2020-01-01
2020,3,Baer's Pochard,17,7526,0.002258836035078395,2020-03-01
2020,4,Baer's Pochard,7,9537,0.0007339834329453706,2020-04-01
2020,5,Baer's Pochard,4,11615,0.00034438226431338786,2020-05-01
2020,6,Baer's Pochard,1,3728,0.0002682403433476395,2020-06-01
2020,8,Baer's Pochard,1,3110,0.0003215434083601286,2020-08-01
2020,11,Baer's Pochard,2,4484,0.00044603033006244426,2020-11-01
2021,2,Baer's Pochard,8,5931,0.0013488450514247176,2021-02-01
2021,3,Baer's Pochard,16,10348,0.0015461925009663702,2021-03-01
2021,4,Baer's Pochard,6,7777,0.0007715057220007715,2021-04-01
2021,5,Baer's Pochard,6,14389,0.0004169851970255056,2021-05-01
2021,10,Baer's Pochard,2,6272,0.00031887755102040814,2021-10-01
2022,1,Baer's Pochard,2,7667,0.00026085822355549756,2022-01-01
2022,2,Baer's Pochard,18,6956,0.002587694077055779,2022-02-01
2022,3,Baer's Pochard,18,10581,0.001701162461015027,2022-03-01
2022,4,Baer's Pochard,10,11814,0.0008464533604198408,2022-04-01
2022,5,Baer's Pochard,6,22048,0.00027213352685050797,2022-05-01
2022,8,Baer's Pochard,5,5652,0.0008846426043878273,2022-08-01
2022,9,Baer's Pochard,2,8430,0.00023724792408066428,2022-09-01
2022,10,Baer's Pochard,4,12308,0.00032499187520311994,2022-10-01
2022,11,Baer's Pochard,8,7010,0.0011412268188302425,2022-11-01
2022,12,Baer's Pochard,1,3973,0.0002516989680342311,2022-12-01
2023,1,Baer's Pochard,5,6663,0.00075041272699985,2023-01-01
2023,2,Baer's Pochard,8,5558,0.0014393666786613889,2023-02-01
2023,3,Baer's Pochard,34,9481,0.0035861196076363254,2023-03-01
2023,4,Baer's Pochard,4,11896,0.0003362474781439139,2023-04-01
2023,5,Baer's Pochard,4,18898,0.00021166260979997884,2023-05-01
2023,6,Baer's Pochard,2,8031,0.00024903498941601296,2023-06-01
2023,8,Baer's Pochard,1,6346,0.0001575795776867318,2023-08-01
2023,10,Baer's Pochard,8,18849,0.000424425698976073,2023-10-01
2023,11,Baer's Pochard,1,16117,6.20462865297512e-05,2023-11-01
2024,1,Baer's Pochard,2,13896,0.00014392630972941855,2024-01-01
2024,2,Baer's Pochard,3,12284,0.00024422012373819603,2024-02-01
2024,3,Baer's Pochard,14,21536,0.000650074294205052,2024-03-01
2024,4,Baer's Pochard,10,18363,0.0005445733267984534,2024-04-01
2024,5,Baer's Pochard,3,23813,0.00012598160668542393,2024-05-01
2024,7,Baer's Pochard,4,5937,0.00067374094660603,2024-07-01
2024,8,Baer's Pochard,3,7835,0.00038289725590299936,2024-08-01
2024,9,Baer's Pochard,5,13465,0.0003713330857779428,2024-09-01
2024,10,Baer's Pochard,23,14424,0.0015945646145313368,2024-10-01
2024,11,Baer's Pochard,15,15788,0.0009500886749429947,2024-11-01
2024,12,Baer's Pochard,11,10811,0.001017482194061604,2024-12-01
2025,1,Baer's Pochard,13,14083,0.0009230987715685579,2025-01-01
2025,2,Baer's Pochard,15,11940,0.001256281407035176,2025-02-01
2025,3,Baer's Pochard,31,22675,0.0013671444321940462,2025-03-01
2025,4,Baer's Pochard,21,21104,0.0009950720242608037,2025-04-01
2025,5,Baer's Pochard,7,30604,0.00022872827081427266,2025-05-01
2025,7,Baer's Pochard,1,6365,0.00015710919088766692,2025-07-01
